
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
36839.2,58045.4,65.0717,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
36801.5,58077.4,83.2803,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
