
Ellipsoid Axis A
 ==================== 
Ellipsoid Axis A X,Ellipsoid Axis A Y,Ellipsoid Axis A Z,Unit,Category,Collection,Time,Default Labels,ID,
0.797502,0.371471,0.475394,um,Surface,Ellipsoid Axis A,1,ATMgroup,0,
0.468606,-0.397963,-0.788692,um,Surface,Ellipsoid Axis A,1,TVCgroup,2,
