
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
26.9972,um,Surface,1,ATMgroup,0,
12.4152,um,Surface,1,TVCgroup,2,
