
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.299707,,Cell,1,TVC,0,
0.43731,,Cell,1,TVC,1,
0.480686,,Cell,1,TVC,2,
0.452137,,Cell,1,TVC,3,
0.339129,,Cell,1,ATM,4,
0.331791,,Cell,1,ATM,5,
