
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.36744,um,Cell,1,TVC,0,
5.27545,um,Cell,1,TVC,1,
5.10995,um,Cell,1,TVC,2,
6.37038,um,Cell,1,TVC,3,
6.17814,um,Cell,1,ATM,4,
7.06039,um,Cell,1,ATM,5,
