
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
45245.6,87276.6,-38.9069,um,Surface,2,Center of Image Mass,Image 1,1,ATM,0,
45192.2,87239.3,-29.2327,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,1,
