
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.52689,um,Nucleus,1,TVC,0,100000000,
1.54001,um,Nucleus,1,TVC,1,100000001,
2.82165,um,Nucleus,1,TVC,2,100000002,
1.93872,um,Nucleus,1,TVC,4,100000004,
3.30248,um,Nucleus,1,ATM,8,100000008,
3.87295,um,Nucleus,1,ATM,9,100000009,
