
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
39021.1,61962.2,39.5118,um,Surface,Center of Homogeneous Mass,1,ATMgroup,0,
38947.4,61989.7,21.5112,um,Surface,Center of Homogeneous Mass,1,TVCgroup,2,
