
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
0.846855,um,Cell,Image 1,1,ATM,0,
7.19827,um,Cell,Image 1,1,ATM,1,
7.19827,um,Cell,Image 1,1,TVC,2,
7.6217,um,Cell,Image 1,1,TVC,3,
11.856,um,Cell,Image 1,1,TVC,4,
14.3965,um,Cell,Image 1,1,TVC,7,
