
Nucleus BoundingBoxOO Length
 ==================== 
Nucleus BoundingBoxOO Length A,Nucleus BoundingBoxOO Length B,Nucleus BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,CellID,ID,
5.92439,9.03115,11.3822,um,Nucleus,Nucleus BoundingBoxOO Length,1,ATM,0,100000000,
6.10313,6.4758,8.45412,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,1,100000001,
4.64324,7.55205,8.84471,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,2,100000002,
6.31587,7.37262,8.52161,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,3,100000003,
6.78544,7.35128,7.81439,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,4,100000004,
4.93431,5.50158,7.56634,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,5,100000005,
3.83146,6.54423,7.64117,um,Nucleus,Nucleus BoundingBoxOO Length,1,TVC,6,100000006,
