
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
82.8633,27.7891,30.9453,um,Surface,BoundingBoxAA Length,1,ATMgroup,0,
19.3008,26.0938,23.3149,um,Surface,BoundingBoxAA Length,1,TVCgroup,3,
