
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.109122,,Cell,1,TVC,1,
0.0889298,,Cell,1,TVC,2,
0.0737167,,Cell,1,TVC,3,
0.0666963,,Cell,1,TVC,4,
0.124122,,Cell,1,ATM,5,
0.0656993,,Cell,1,ATM,6,
