
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.4713,um,Cell,1,TVC,1,
5.45966,um,Cell,1,TVC,2,
6.58892,um,Cell,1,TVC,3,
6.46916,um,Cell,1,TVC,4,
5.04357,um,Cell,1,ATM,5,
5.5108,um,Cell,1,ATM,6,
