
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
169.876,um^3,Nucleus,1,TVC,1,100000000,
82.6646,um^3,Nucleus,1,TVC,2,100000001,
201.397,um^3,Nucleus,1,TVC,3,100000002,
97.5702,um^3,Nucleus,1,TVC,4,100000003,
250.011,um^3,Nucleus,1,ATM,5,100000004,
186.218,um^3,Nucleus,1,ATM,6,100000005,
