
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.0623922,,Cell,1,ATM,1,
0.0650695,,Cell,1,ATM,2,
0.0990101,,Cell,1,TVC,3,
0.102008,,Cell,1,TVC,4,
0.117036,,Cell,1,TVC,5,
0.0797164,,Cell,1,TVC,6,
