
Ellipsoid Axis Length B
 ==================== 
Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
13.1035,um,Surface,1,TVCgroup,0,
8.44871,um,Surface,1,ATMgroup,5,
