
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37651.1,61770.8,35.4441,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,5,
37706,61747.6,34.3919,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
