
BoundingBoxOO Length
 ==================== 
BoundingBoxOO Length A,BoundingBoxOO Length B,BoundingBoxOO Length C,Unit,Category,Collection,Time,Default Labels,ID,
20.6992,18.5366,51.0039,um,Surface,BoundingBoxOO Length,1,ATMgroup,5,
19.0854,29.9023,46.543,um,Surface,BoundingBoxOO Length,1,TVCgroup,0,
