
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
35.2578,40.9766,22.0185,um,Surface,BoundingBoxAA Length,1,ATMgroup,5,
46.3516,28.4531,20.3247,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
