
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
22.0567,um,Surface,1,TVCgroup,0,
22.4475,um,Surface,1,ATMgroup,5,
