
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.736574,-0.67267,-0.0705215,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.180099,0.891654,-0.415351,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
