
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
76.0313,81.9531,27.0996,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
28.4766,29.3047,24.559,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
