
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
39.9442,um,Surface,1,ATMgroup,0,
21.482,um,Surface,1,TVCgroup,2,
