
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.291778,,Cell,1,ATM,0,
0.372383,,Cell,1,TVC,1,
0.423532,,Cell,1,TVC,2,
0.416975,,Cell,1,TVC,3,
0.379737,,Cell,1,TVC,4,
0.294128,,Cell,1,TVC,5,
