
Ellipsoid Axis Length C
 ==================== 
Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,ID,
21.0074,um,Surface,1,TVCgroup,0,
51.9554,um,Surface,1,ATMgroup,2,
