
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.687292,-0.723726,-0.0620451,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.949795,0.304475,-0.0720089,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
