
Cell Distance to Image Border XYZ Img=1
 ==================== 
Cell Distance to Image Border XYZ,Unit,Category,Image,Time,Default Labels,ID,
7.62184,um,Cell,Image 1,1,ATM,0,
8.46871,um,Cell,Image 1,1,TVC,1,
11.0093,um,Cell,Image 1,1,TVC,2,
10.1625,um,Cell,Image 1,1,TVC,3,
