
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
1119.27,um^2,Cell,1,TVC,0,
696.43,um^2,Cell,1,TVC,1,
2756.08,um^2,Cell,1,TVC,2,
2245.32,um^2,Cell,1,TVC,3,
3256.94,um^2,Cell,1,ATM,4,
2844.99,um^2,Cell,1,ATM,5,
