
Cell Distance to Image Border XY Img=1
 ==================== 
Cell Distance to Image Border XY,Unit,Category,Image,Time,Default Labels,ID,
27.0156,um,Cell,Image 1,1,ATM,0,
41.5156,um,Cell,Image 1,1,TVC,1,
50.0469,um,Cell,Image 1,1,TVC,2,
37.25,um,Cell,Image 1,1,TVC,3,
58.5781,um,Cell,Image 1,1,TVC,4,
43.7969,um,Cell,Image 1,1,TVC,5,
52.8945,um,Cell,Image 1,1,TVC,6,
