
Nucleus Ellipsoid Axis B
 ==================== 
Nucleus Ellipsoid Axis B X,Nucleus Ellipsoid Axis B Y,Nucleus Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,CellID,ID,
0.219341,-0.420492,0.880384,um,Nucleus,Nucleus Ellipsoid Axis B,1,ATM,0,100000008,
0.538552,-0.810454,-0.230491,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,1,100000000,
0.711602,-0.513547,-0.47947,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,2,100000001,
0.247304,-0.39107,-0.886513,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,3,100000002,
0.423756,-0.791704,-0.440041,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,4,100000003,
0.512549,-0.83814,0.186587,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,5,100000004,
-0.792786,-0.550975,-0.260608,um,Nucleus,Nucleus Ellipsoid Axis B,1,TVC,6,100000005,
