
Nucleus Area
 ==================== 
Nucleus Area,Unit,Category,Time,Default Labels,CellID,ID,
144.867,um^2,Nucleus,1,TVC,1,100000000,
145.526,um^2,Nucleus,1,TVC,2,100000001,
184.186,um^2,Nucleus,1,TVC,3,100000002,
120.001,um^2,Nucleus,1,TVC,4,100000003,
219.287,um^2,Nucleus,1,TVC,5,100000004,
159.289,um^2,Nucleus,1,TVC,6,100000005,
315.105,um^2,Nucleus,1,ATM,0,100000008,
