
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
-0.714213,-0.695504,-0.0785738,um,Surface,Ellipsoid Axis C,1,ATMgroup,0,
0.0488539,0.893325,0.446748,um,Surface,Ellipsoid Axis C,1,TVCgroup,2,
