
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
40133.7,80509.9,95.3639,um,Cell,Cell Center of Homogeneous Mass,1,ATM,6,
40147,80507.5,99.6304,um,Cell,Cell Center of Homogeneous Mass,1,ATM,7,
40165.5,80507.6,104.342,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
40191.2,80550.8,68.5364,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
40188.7,80542.5,73.7048,um,Cell,Cell Center of Homogeneous Mass,1,TVC,3,
40190,80560.5,76.2463,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
40186.3,80552.4,82.3404,um,Cell,Cell Center of Homogeneous Mass,1,TVC,5,
