
Cell Center of Image Mass Ch=1 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
40133.6,80509.9,95.3615,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,6,
40147.3,80507.6,99.3648,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,7,
40164.6,80507.5,104.247,um,Cell,1,Cell Center of Image Mass,Image 1,1,ATM,8,
40191.1,80551,68.8616,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,2,
40188.6,80543,73.5941,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,3,
40190,80560.3,76.3116,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,4,
40186.5,80552.8,81.8505,um,Cell,1,Cell Center of Image Mass,Image 1,1,TVC,5,
