
Ellipsoid Axis B
 ==================== 
Ellipsoid Axis B X,Ellipsoid Axis B Y,Ellipsoid Axis B Z,Unit,Category,Collection,Time,Default Labels,ID,
0.104692,-0.37302,-0.921898,um,Surface,Ellipsoid Axis B,1,ATMgroup,3,
-0.212204,0.79818,0.563806,um,Surface,Ellipsoid Axis B,1,TVCgroup,0,
