
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
46.2845,46.9627,166.503,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,3,
115.155,73.3866,133.486,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
