
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.127374,,Cell,1,TVC,2,
0.105973,,Cell,1,TVC,3,
0.1023,,Cell,1,TVC,4,
0.0674294,,Cell,1,TVC,5,
0.0827157,,Cell,1,ATM,10,
0.0826154,,Cell,1,ATM,11,
