
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
1194.92,um^2,Cell,1,TVC,2,
671.501,um^2,Cell,1,TVC,3,
788.255,um^2,Cell,1,TVC,4,
1373.07,um^2,Cell,1,TVC,5,
3269.67,um^2,Cell,1,ATM,10,
3372.81,um^2,Cell,1,ATM,11,
