
Nucleus Ellipsoid Axis Length C
 ==================== 
Nucleus Ellipsoid Axis Length C,Unit,Category,Time,Default Labels,CellID,ID,
4.09481,um,Nucleus,1,TVC,2,100000002,
3.60538,um,Nucleus,1,TVC,3,100000003,
3.80341,um,Nucleus,1,TVC,4,100000004,
4.36628,um,Nucleus,1,TVC,5,100000005,
6.37808,um,Nucleus,1,ATM,10,100000010,
6.80771,um,Nucleus,1,ATM,11,100000011,
