
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.0740135,,Cell,1,ATM,0,
0.488527,,Cell,1,TVC,1,
0.286473,,Cell,1,TVC,2,
0.511681,,Cell,1,TVC,3,
0.38685,,Cell,1,TVC,4,
0.49158,,Cell,1,TVC,5,
