
Nucleus Distance from Origin
 ==================== 
Nucleus Distance from Origin,Unit,Category,Collection,Time,Default Labels,CellID,ID,
67767.5,um,Nucleus,Nucleus Distance from Origin,1,ATM,0,100000000,
67740.8,um,Nucleus,Nucleus Distance from Origin,1,TVC,1,100000001,
67755.6,um,Nucleus,Nucleus Distance from Origin,1,TVC,2,100000002,
67724.6,um,Nucleus,Nucleus Distance from Origin,1,TVC,3,100000003,
67746,um,Nucleus,Nucleus Distance from Origin,1,TVC,4,100000004,
67735.2,um,Nucleus,Nucleus Distance from Origin,1,TVC,5,100000005,
