
Cell Center of Image Mass Ch=2 Img=1
 ==================== 
Cell Center of Image Mass X,Cell Center of Image Mass Y,Cell Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
38635.1,62704,-16.3525,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,8,
38608.6,62732.6,-15.1453,um,Cell,2,Cell Center of Image Mass,Image 1,1,ATM,9,
38614.5,62788.6,-45.8148,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,0,
38624.9,62787.7,-44.7156,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,2,
38609.2,62781.3,-39.9209,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,4,
38621.6,62786.3,-38.2485,um,Cell,2,Cell Center of Image Mass,Image 1,1,TVC,6,
