
Cell Sphericity
 ==================== 
Cell Sphericity,Unit,Category,Time,Default Labels,ID,
0.520544,,Cell,1,TVC,0,
0.485994,,Cell,1,TVC,2,
0.553936,,Cell,1,TVC,4,
0.517527,,Cell,1,TVC,6,
0.456355,,Cell,1,ATM,8,
0.466354,,Cell,1,ATM,9,
