
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.43272,,Cell,1,TVC,0,
0.397414,,Cell,1,TVC,2,
0.449972,,Cell,1,TVC,4,
0.232424,,Cell,1,TVC,6,
0.151755,,Cell,1,ATM,8,
0.142263,,Cell,1,ATM,9,
