
Cell Center of Homogeneous Mass
 ==================== 
Cell Center of Homogeneous Mass X,Cell Center of Homogeneous Mass Y,Cell Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
38639.3,62702.8,-17.3141,um,Cell,Cell Center of Homogeneous Mass,1,ATM,8,
38607.7,62735.7,-13.3114,um,Cell,Cell Center of Homogeneous Mass,1,ATM,9,
38614,62789.3,-46.1133,um,Cell,Cell Center of Homogeneous Mass,1,TVC,0,
38625.1,62788.7,-44.9894,um,Cell,Cell Center of Homogeneous Mass,1,TVC,2,
38608,62780.1,-39.2316,um,Cell,Cell Center of Homogeneous Mass,1,TVC,4,
38621.2,62785,-36.6745,um,Cell,Cell Center of Homogeneous Mass,1,TVC,6,
