
Cell Ellipticity (oblate)
 ==================== 
Cell Ellipticity (oblate),Unit,Category,Time,Default Labels,ID,
0.380211,,Cell,1,ATM,3,
0.233128,,Cell,1,ATM,4,
0.458389,,Cell,1,TVC,8,
0.234529,,Cell,1,TVC,9,
0.264183,,Cell,1,TVC,10,
0.366508,,Cell,1,TVC,11,
