
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.623423,-0.772713,0.119406,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
0.885279,-0.386214,-0.259075,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
