
Center of Image Mass Ch=1 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
37999.6,48453.6,-95.7421,um,Surface,1,Center of Image Mass,Image 1,1,ATMgroup,4,
37944.3,48525.8,-65.9782,um,Surface,1,Center of Image Mass,Image 1,1,TVCgroup,0,
