
Nucleus Ellipticity (oblate)
 ==================== 
Nucleus Ellipticity (oblate),Unit,Category,Time,Default Labels,CellID,ID,
0.398469,,Nucleus,1,TVC,0,100000000,
0.261972,,Nucleus,1,TVC,1,100000001,
0.448058,,Nucleus,1,ATM,2,100000002,
0.397741,,Nucleus,1,ATM,3,100000003,
0.273874,,Nucleus,1,TVC,4,100000004,
0.352425,,Nucleus,1,TVC,5,100000005,
