
Nucleus Ellipsoid Axis Length A
 ==================== 
Nucleus Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,CellID,ID,
2.33424,um,Nucleus,1,TVC,0,100000000,
2.76068,um,Nucleus,1,TVC,1,100000001,
2.17987,um,Nucleus,1,TVC,2,100000002,
2.9291,um,Nucleus,1,TVC,3,100000003,
3.35895,um,Nucleus,1,ATM,4,100000004,
3.12042,um,Nucleus,1,ATM,5,100000005,
