
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
31940,74053,7.36952,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
31970.3,74108.3,-31.5081,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
