
Cell Nucleus to Cytoplasm Volume Ratio
 ==================== 
Cell Nucleus to Cytoplasm Volume Ratio,Unit,Category,Time,Default Labels,ID,
0.178225,,Cell,1,TVC,1,
0.120554,,Cell,1,TVC,2,
0.069847,,Cell,1,TVC,3,
0.140945,,Cell,1,TVC,5,
0.0548024,,Cell,1,ATM,9,
0.0529053,,Cell,1,ATM,10,
0.0785219,,Cell,1,ATM,11,
