
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.3816,um,Cell,1,TVC,1,
7.92281,um,Cell,1,TVC,2,
9.0749,um,Cell,1,TVC,3,
6.87449,um,Cell,1,TVC,5,
6.72387,um,Cell,1,ATM,9,
6.62206,um,Cell,1,ATM,10,
7.86479,um,Cell,1,ATM,11,
