
Cell Ellipsoid Axis Length B
 ==================== 
Cell Ellipsoid Axis Length B,Unit,Category,Time,Default Labels,ID,
6.81909,um,Cell,1,TVC,1,
9.05704,um,Cell,1,TVC,3,
6.56013,um,Cell,1,TVC,6,
10.7919,um,Cell,1,ATM,8,
9.50674,um,Cell,1,TVC,9,
9.14849,um,Cell,1,ATM,12,
