
Ellipsoid Axis C
 ==================== 
Ellipsoid Axis C X,Ellipsoid Axis C Y,Ellipsoid Axis C Z,Unit,Category,Collection,Time,Default Labels,ID,
0.800405,-0.585884,0.126858,um,Surface,Ellipsoid Axis C,1,ATMgroup,4,
-0.879115,0.440096,0.182955,um,Surface,Ellipsoid Axis C,1,TVCgroup,0,
