
Center of Homogeneous Mass
 ==================== 
Center of Homogeneous Mass X,Center of Homogeneous Mass Y,Center of Homogeneous Mass Z,Unit,Category,Collection,Time,Default Labels,ID,
35862.4,57096.7,207.113,um,Surface,Center of Homogeneous Mass,1,ATMgroup,4,
35936.2,57047.1,174.177,um,Surface,Center of Homogeneous Mass,1,TVCgroup,0,
