
Ellipsoid Axis Length A
 ==================== 
Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
6.47308,um,Surface,1,TVCgroup,0,
5.81567,um,Surface,1,ATMgroup,4,
