
Center of Image Mass Ch=2 Img=1
 ==================== 
Center of Image Mass X,Center of Image Mass Y,Center of Image Mass Z,Unit,Category,Channel,Collection,Image,Time,Default Labels,ID,
35861.2,57097.4,205.224,um,Surface,2,Center of Image Mass,Image 1,1,ATMgroup,4,
35936,57048.3,173.047,um,Surface,2,Center of Image Mass,Image 1,1,TVCgroup,0,
