
BoundingBoxAA Length
 ==================== 
BoundingBoxAA Length X,BoundingBoxAA Length Y,BoundingBoxAA Length Z,Unit,Category,Collection,Time,Default Labels,ID,
62.1953,49.4141,31.0149,um,Surface,BoundingBoxAA Length,1,ATMgroup,4,
39.7539,34.9297,23.3674,um,Surface,BoundingBoxAA Length,1,TVCgroup,0,
