
Position
 ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,Default Labels,ID,
48336.5,52351,71.771,um,Surface,Position,1,ATMgroup,4,
48398.3,52310.8,89.5291,um,Surface,Position,1,TVCgroup,0,
