
Cell Ellipsoid Axis Length A
 ==================== 
Cell Ellipsoid Axis Length A,Unit,Category,Time,Default Labels,ID,
7.16435,um,Cell,1,ATM,0,
5.89732,um,Cell,1,ATM,1,
4.60353,um,Cell,1,TVC,2,
3.7294,um,Cell,1,TVC,3,
6.80518,um,Cell,1,TVC,4,
6.67982,um,Cell,1,TVC,5,
