
Nucleus Volume
 ==================== 
Nucleus Volume,Unit,Category,Time,Default Labels,CellID,ID,
502.891,um^3,Nucleus,1,ATM,0,100000006,
282.97,um^3,Nucleus,1,TVC,1,100000007,
275.737,um^3,Nucleus,1,TVC,2,100000008,
154.347,um^3,Nucleus,1,TVC,3,100000009,
116.306,um^3,Nucleus,1,TVC,4,100000010,
138.858,um^3,Nucleus,1,TVC,5,100000011,
160.83,um^3,Nucleus,1,TVC,6,100000012,
