
Cell Area
 ==================== 
Cell Area,Unit,Category,Time,Default Labels,ID,
3226.29,um^2,Cell,1,ATM,0,
1847.13,um^2,Cell,1,TVC,1,
2050.08,um^2,Cell,1,TVC,2,
1441.98,um^2,Cell,1,TVC,3,
1129.68,um^2,Cell,1,TVC,4,
1329.31,um^2,Cell,1,TVC,5,
1733.23,um^2,Cell,1,TVC,6,
