
Cell Cytoplasm Area
 ==================== 
Cell Cytoplasm Area,Unit,Category,Time,Default Labels,ID,
3697.69,um^2,Cell,1,ATM,0,
2178.37,um^2,Cell,1,TVC,1,
2374.48,um^2,Cell,1,TVC,2,
1654,um^2,Cell,1,TVC,3,
1308.75,um^2,Cell,1,TVC,4,
1533.54,um^2,Cell,1,TVC,5,
1962.76,um^2,Cell,1,TVC,6,
